529,0039
530,5384
531,2730
532,5582
533,4016
534,5430
535,5889
536,4089
537,5087
538,5186
539,4052
540,5033
541,5024
542,3531
543,5690
544,5331
545,5088
546,5079
547,5096
548,5195
549,5294
550,6023
551,2532
552,5500
553,5609
554,5708
555,5807
556,6069
557,8932
558,6041
559,5203
560,1533
561,2433
562,3333
563,7086
564,7077
565,5816
566,5915
567,5014
568,7031
569,5212
570,1434
571,5429
572,8085
573,5627
574,5034
575,5825
576,7834
577,5023
578,9634
579,8012
580,9093
581,2235
582,9075
583,5636
584,5735
585,5834
586,9039
587,9020
588,9535
589,5230
590,1236
591,2136
592,3036
593,5645
594,5836
595,5843
596,0029
597,0010
598,0001
599,5249
600,6356
601,1154
602,6554
603,6653
604,1127
605,6547
606,7447
607,6059
608,6158
609,6257
610,2153
611,2144
612,6563
613,2126
614,2117
615,6448
616,6969
617,6068
618,2171
619,2162
620,1849
621,3134
622,3125
623,6671
624,3107
625,6879
626,6978
627,6077
628,3161
629,6275
630,1740
631,6482
632,3540
633,4440
634,6789
635,4188
636,7140
637,8040
638,4151
639,6284
640,5123
641,6491
642,3441
643,5196
644,6798
645,6141
646,7041
647,8941
648,6194
649,0741
650,6301
651,2442
652,6509
653,4242
654,6707
655,6168
656,6159
657,8842
658,6131
659,6122
660,1443
661,6419
662,7185
663,7176
664,5043
665,6943
666,7843
667,7130
668,7121
669,6211
670,1344
671,8184
672,3144
673,6626
674,8157
675,6844
676,7744
677,6022
678,6121
679,0444
680,6338
681,9174
682,6536
683,6635
684,9147
685,9138
686,9129
687,8545
688,9101
689,0345
690,1146
691,0164
692,3946
693,6644
694,6743
695,6842
696,7546
697,6040
698,6149
699,6248
700,7355
701,1244
702,7553
703,7652
704,7751
705,1208
706,1299
707,8257
708,7157
709,0057
710,2243
711,7463
712,3658
713,7661
714,2207
715,2298
716,7258
717,8158
718,7166
719,0958
720,1759
721,7472
722,3559
723,7670
724,5359
725,6259
726,7977
727,7076
728,9959
729,7274
730,4223
731,7481
732,3450
733,4296
734,5250
735,4278
736,4269
737,8950
738,7184
739,0750
740,5213
741,5204
742,3351
743,5286
744,7797
745,5268
746,5259
747,5240
748,9751
749,7292
750,6203
751,2352
752,3252
753,6276
754,7706
755,6258
756,7852
757,8752
758,6221
759,7201
760,7319
761,7284
762,7275
763,7616
764,5953
765,7248
766,7913
767,7012
768,7211
769,7210
770,8283
771,2154
772,7526
773,7625
774,8247
775,6754
776,7922
777,8554
778,9454
779,7229
780,9273
781,7436
782,3955
783,9246
784,7733
785,7832
786,7555
787,8455
788,7139
789,0255
790,1056
791,7445
792,7544
793,7643
794,5656
795,7841
796,0209
797,0290
798,9256
799,7247
800,8354
801,8453
802,8552
803,4567
804,1307
805,1398
806,1389
807,8057
808,8156
809,8255
810,2333
811,2324
812,3568
813,8660
814,5368
815,8868
816,7168
817,8068
818,8165
819,2342
820,1669
821,2569
822,8570
823,4369
824,3387
825,8877
826,8976
827,8969
828,8174
829,0769
830,1560
831,2460
832,3360
833,4386
834,8787
835,6060
836,7960
837,8084
838,4331
839,8282
840,8390
841,2361
842,8598
843,8697
844,5367
845,6961
846,5349
847,8761
848,8192
849,5312
850,6393
851,6384
852,8507
853,4062
854,5962
855,8804
856,6339
857,8662
858,8101
859,0462
860,7383
861,7374
862,3063
863,8615
864,8714
865,7338
866,7329
867,7310
868,8110
869,0363
870,8373
871,8364
872,3964
873,8624
874,8723
875,8328
876,7564
877,8020
878,8391
879,8382
880,8336
881,9354
882,8534
883,8633
884,9327
885,6565
886,8930
887,8039
888,9381
889,9372
890,1966
891,2866
892,8543
893,0326
894,5566
895,0308
896,0399
897,8048
898,0371
899,0066
900,1777
901,9452
902,9551
903,1406
904,1497
905,6277
906,7177
907,1460
908,9155
909,0877
910,1678
911,2414
912,2405
913,9669
914,5278
915,9867
916,2469
917,9065
918,9164
919,9263
920,1579
921,3404
922,9579
923,9678
924,9777
925,3468
926,7979
927,9074
928,3431
929,9272
930,1470
931,4494
932,9588
933,4476
934,9786
935,9885
936,7870
937,8770
938,4421
939,9281
940,5493
941,5484
942,3171
943,5466
944,5457
945,6871
946,7771
947,8671
948,9191
949,5402
950,1272
951,9407
952,6465
953,4972
954,6447
955,6438
956,6429
957,6410
958,9100
959,6492
960,9317
961,9416
962,7455
963,9614
964,7437
965,7428
966,9911
967,9010
968,9373
969,9218
970,8463
971,2974
972,8445
973,9623
974,9722
975,6574
976,9920
977,8374
978,9128
979,0174
980,9335
981,2875
982,9533
983,9426
984,9731
985,9408
986,9939
987,9038
988,9137
989,9236
990,9344
991,9443
992,9542
993,9641
994,5476
995,9849
996,0489
997,9047
998,9146
999,0452
1000,41107
1001,15707
1002,16706
1003,17705
1004,19679
1005,46607
1006,10702
1007,44807
1008,16392
1009,42007
1010,40108
1011,15716
1012,29777
1013,17714
1014,46508
1015,19712
1016,10711
1017,11710
1018,12719
1019,16473
1020,16554
1021,48209
1022,16536
1023,17723
1024,39479
1025,39370
1026,39271
1027,11729
1028,12728
1029,13727
1030,49775
1031,49676
1032,49577
1033,49478
1034,49379
1035,43600
1036,49171
1037,11738
1038,16662
1039,49000
1040,59675
1041,16725
1042,59477
1043,44401
1044,43501
1045,19749
1046,16770
1047,59972
1048,12746
1049,13745
1050,16824
1051,45202
1052,69377
1053,17750
1054,69179
1055,19758
1056,40702
1057,11756
1058,16842
1059,13754
1060,45103
1061,16905
1062,16760
1063,79178
1064,18768
1065,79970
1066,16950
1067,48803
1068,16932
1069,46003
1070,16004
1071,89276
1072,16086
1073,17778
1074,89979
1075,19776
1076,10775
1077,11774
1078,16022
1079,16013
1080,16194
1081,16185
1082,99077
1083,17787
1084,49505
1085,16149
1086,99671
1087,99572
1088,45905
1089,13781
1090,42106
1091,16275
1092,16797
1093,09878
1094,18795
1095,16239
1096,16220
1097,16211
1098,12791
1099,09274
1100,40117
1101,26355
1102,26346
1103,47417
1104,26328
1105,26319
1106,26300
1107,11800
1108,26382
1109,26373
1110,29885
1111,26445
1112,47318
1113,17813
1114,45518
1115,19811
1116,10810
1117,29182
1118,41918
1119,26463
1120,48119
1121,39686
1122,39587
1123,45419
1124,26508
1125,19820
1126,26580
1127,41819
1128,39983
1129,39884
1130,49685
1131,26625
1132,49487
1133,49388
1134,26698
1135,19839
1136,26670
1137,11837
1138,49910
1139,49784
1140,26724
1141,15842
1142,16841
1143,26797
1144,59189
1145,41611
1146,26760
1147,11846
1148,48911
1149,47011
1150,14852
1151,69386
1152,43312
1153,17859
1154,26878
1155,19857
1156,10856
1157,26841
1158,12854
1159,69584
1160,26904
1161,43213
1162,42313
1163,26977
1164,40513
1165,49613
1166,10865
1167,26931
1168,12863
1169,79484
1170,43114
1171,26085
1172,26076
1173,40414
1174,26058
1175,89780
1176,47714
1177,89582
1178,45914
1179,13871
1180,26184
1181,26175
1182,99987
1183,99888
1184,48515
1185,26139
1186,99581
1187,11882
1188,12881
1189,26193
1190,41116
1191,26265
1192,49316
1193,48416
1194,26238
1195,26229
1196,09481
1197,11891
1198,09283
1199,09184
1200,19895
1201,15905
1202,19697
1203,17903
1204,18902
1205,44627
1206,36390
1207,42827
1208,36372
1209,13907
1210,14915
1211,29696
1212,36426
1213,45428
1214,29399
1215,19910
1216,36480
1217,36471
1218,12917
1219,13916
1220,14924
1221,39596
1222,36516
1223,17921
1224,39299
1225,19929
1226,39091
1227,36561
1228,12926
1229,36543
1230,36624
1231,45220
1232,36606
1233,17930
1234,36688
1235,19938
1236,10937
1237,11936
1238,48920
1239,49694
1240,14942
1241,36705
1242,43321
1243,59198
1244,18948
1245,19947
1246,36750
1247,36741
1248,47921
1249,13943
1250,36804
1251,43222
1252,69197
1253,69098
1254,18957
1255,49622
1256,48722
1257,11954
1258,46922
1259,36813
1260,14960
1261,15969
1262,16968
1263,17967
1264,49523
1265,19965
1266,36930
1267,11963
1268,45923
1269,13961
1270,42124
1271,89096
1272,40324
1273,89898
1274,89799
1275,47624
1276,10973
1277,45824
1278,36002
1279,13970
1280,36174
1281,36165
1282,16986
1283,99798
1284,99699
1285,19983
1286,45725
1287,36101
1288,12980
1289,99194
1290,40126
1291,49226
1292,48326
1293,47426
1294,09599
1295,19992
1296,44726
1297,09292
1298,36282
1299,09094
1300,48137
1301,19606
1302,46326
1303,45437
1304,44537
1305,19200
1306,19101
1307,46371
1308,19903
1309,46353
1310,47138
1311,46238
1312,46416
1313,44438
1314,29209
1315,42638
1316,10018
1317,29902
1318,46452
1319,48038
1320,39505
1321,45239
1322,44339
1323,39208
1324,39109
1325,19028
1326,40739
1327,39802
1328,48939
1329,13024
1330,14032
1331,44230
1332,46696
1333,46687
1334,18038
1335,46669
1336,49730
1337,46641
1338,49603
1339,46623
1340,14041
1341,46795
1342,59107
1343,17048
1344,18047
1345,19046
1346,48731
1347,11044
1348,12043
1349,59404
1350,69205
1351,69106
1352,16058
1353,69908
1354,18056
1355,46849
1356,10054
1357,46821
1358,45932
1359,46803
1360,46984
1361,41233
1362,40333
1363,17066
1364,79709
1365,19064
1366,46733
1367,11062
1368,44933
1369,43033
1370,41134
1371,40234
1372,46056
1373,46047
1374,46038
1375,46634
1376,45734
1377,46001
1378,12070
1379,46083
1380,46164
1381,46155
1382,46146
1383,17084
1384,18083
1385,99400
1386,46100
1387,99202
1388,12089
1389,13088
1390,46254
1391,15095
1392,16094
1393,46227
1394,09409
1395,44636
1396,43736
1397,46281
1398,12098
1399,09904
1400,19615
1401,15103
1402,19417
1403,56307
1404,19219
1405,19110
1406,56370
1407,19912
1408,49947
1409,48047
1410,56424
1411,56415
1412,44348
1413,29218
1414,18119
1415,56479
1416,56460
1417,56451
1418,56442
1419,13114
1420,45149
1421,56505
1422,16120
1423,56587
1424,41549
1425,56569
1426,49749
1427,56541
1428,39613
1429,39514
1430,49315
1431,15130
1432,42340
1433,41440
1434,40540
1435,49810
1436,10135
1437,56631
1438,46940
1439,49414
1440,59215
1441,56785
1442,16148
1443,56767
1444,59819
1445,56749
1446,59611
1447,46841
1448,59413
1449,13141
1450,56884
1451,69016
1452,16157
1453,56857
1454,69719
1455,69610
1456,56820
1457,56811
1458,12151
1459,69214
1460,41143
1461,56965
1462,16166
1463,48443
1464,56938
1465,56929
1466,45743
1467,44843
1468,12160
1469,56983
1470,40144
1471,56055
1472,56046
1473,56037
1474,89519
1475,56019
1476,56000
1477,56091
1478,56082
1479,89014
1480,14186
1481,56145
1482,56136
1483,99518
1484,18182
1485,99310
1486,43745
1487,11189
1488,12188
1489,40045
1490,14195
1491,15194
1492,56226
1493,56217
1494,56208
1495,43646
1496,42746
1497,09012
1498,40946
1499,56253
1500,66324
1501,19426
1502,16201
1503,66397
1504,18209
1505,66379
1506,10207
1507,11206
1508,48957
1509,66333
1510,45158
1511,44258
1512,43358
1513,42458
1514,66478
1515,29920
1516,10216
1517,29722
1518,29623
1519,29524
1520,39325
1521,43259
1522,16229
1523,41459
1524,18227
1525,66559
1526,10225
1527,66531
1528,12223
1529,39424
1530,43150
1531,49126
1532,66676
1533,17237
1534,49550
1535,49720
1536,66630
1537,46850
1538,49423
1539,49324
1540,59125
1541,66775
1542,40351
1543,49451
1544,18245
1545,19244
1546,10243
1547,11242
1548,44951
1549,59224
1550,14258
1551,15257
1552,66856
1553,48452
1554,47552
1555,46652
1556,66810
1557,66801
1558,43952
1559,42052
1560,14267
1561,79826
1562,66946
1563,47453
1564,66928
1565,19262
1566,79321
1567,11260
1568,42953
1569,13268
1570,89825
1571,15275
1572,66036
1573,17273
1574,18272
1575,66009
1576,89221
1577,66081
1578,66072
1579,66063
1580,14285
1581,66135
1582,16283
1583,66117
1584,18281
1585,43655
1586,66180
1587,99022
1588,99923
1589,99824
1590,66234
1591,66225
1592,66216
1593,44456
1594,66298
1595,09120
1596,09021
1597,09922
1598,12296
1599,13295
1600,45167
1601,19336
1602,19237
1603,76387
1604,18308
1605,19930
1606,76350
1607,11305
1608,19633
1609,76323
1610,14311
1611,29236
1612,76486
1613,76477
1614,29939
1615,19316
1616,76440
1617,29632
1618,12313
1619,45068
1620,43169
1621,76585
1622,76576
1623,17327
1624,39839
1625,39730
1626,76530
1627,46869
1628,45969
1629,39334
1630,49135
1631,15338
1632,76666
1633,49838
1634,18335
1635,49630
1636,46760
1637,45860
1638,76602
1639,76693
1640,76774
1641,59936
1642,76756
1643,17345
1644,76738
1645,59530
1646,76710
1647,76701
1648,76792
1649,42061
1650,76864
1651,76855
1652,76846
1653,69638
1654,76828
1655,19352
1656,76800
1657,43862
1658,69133
1659,76873
1660,49163
1661,76945
1662,76936
1663,46463
1664,79439
1665,19361
1666,76990
1667,11369
1668,76972
1669,76963
1670,89735
1671,76035
1672,76026
1673,45464
1674,76008
1675,76099
1676,10379
1677,11378
1678,40964
1679,76053
1680,14384
1681,76125
1682,16382
1683,99338
1684,18380
1685,19389
1686,76170
1687,40865
1688,76152
1689,76143
1690,09535
1691,76215
1692,44366
1693,76297
1694,76288
1695,76279
1696,76260
1697,49866
1698,12395
1699,13394
1700,14401
1701,19246
1702,19147
1703,19048
1704,40577
1705,19406
1706,48777
1707,11404
1708,46977
1709,13402
1710,14410
1711,29146
1712,16418
1713,29948
1714,29849
1715,19415
1716,86430
1717,29542
1718,86412
1719,13411
1720,42179
1721,15428
1722,16427
1723,86557
1724,86548
1725,39640
1726,39541
1727,86511
1728,86502
1729,86593
1730,86674
1731,15437
1732,86656
1733,49748
1734,86638
1735,46670
1736,45770
1737,86601
1738,49243
1739,13439
1740,40171
1741,49271
1742,48371
1743,86737
1744,18443
1745,45671
1746,10441
1747,86791
1748,12449
1749,86773
1750,14456
1751,15455
1752,69647
1753,46472
1754,69449
1755,19451
1756,43772
1757,11459
1758,69043
1759,13457
1760,14465
1761,15464
1762,86926
1763,17462
1764,44573
1765,43673
1766,79141
1767,79042
1768,40973
1769,86953
1770,47174
1771,15473
1772,45374
1773,86007
1774,43574
1775,86089
1776,10478
1777,40874
1778,86052
1779,48074
1780,86124
1781,86115
1782,86106
1783,43475
1784,86188
1785,19488
1786,40775
1787,86151
1788,12485
1789,13484
1790,45176
1791,09346
1792,16490
1793,09148
1794,18498
1795,86269
1796,09841
1797,09742
1798,09643
1799,09544
1800,96394
1801,42287
1802,96376
1803,40487
1804,19859
1805,48687
1806,19651
1807,11503
1808,12502
1809,96303
1810,42188
1811,96475
1812,29957
1813,96457
1814,48588
1815,19514
1816,10513
1817,45888
1818,96402
1819,29254
1820,14528
1821,96565
1822,96556
1823,17525
1824,96538
1825,96529
1826,45789
1827,96501
1828,96592
1829,13529
1830,96664
1831,96655
1832,49757
1833,17534
1834,96628
1835,49450
1836,49351
1837,11530
1838,49153
1839,49054
1840,96754
1841,15545
1842,96736
1843,46481
1844,45581
1845,96709
1846,96790
1847,96781
1848,59053
1849,96763
1850,14555
1851,15554
1852,16553
1853,69458
1854,96808
1855,19550
1856,69151
1857,11558
1858,12557
1859,69854
1860,14564
1861,15563
1862,45383
1863,17561
1864,96998
1865,19569
1866,10568
1867,79952
1868,79853
1869,48083
1870,14573
1871,89456
1872,44384
1873,17570
1874,18579
1875,41684
1876,40784
1877,11576
1878,96042
1879,89654
1880,45185
1881,96105
1882,96196
1883,96187
1884,18588
1885,19587
1886,96150
1887,96141
1888,12584
1889,13583
1890,96204
1891,15590
1892,09157
1893,17598
1894,18597
1895,19596
1896,10595
1897,96231
1898,09553
1899,13592
1900,19165
1901,15608
1902,06366
1903,17606
1904,19769
1905,19660
1906,46797
1907,11602
1908,12601
1909,13600
1910,14618
1911,06465
1912,06456
1913,17615
1914,47598
1915,19613
1916,29461
1917,29362
1918,29263
1919,06483
1920,06564
1921,06555
1922,39767
1923,17624
1924,46599
1925,19622
1926,06500
1927,43899
1928,42999
1929,06573
1930,49865
1931,49766
1932,47390
1933,49568
1934,49469
1935,19631
1936,10630
1937,42890
1938,06672
1939,06663
1940,14645
1941,59666
1942,16643
1943,59468
1944,18641
1945,59260
1946,06780
1947,06771
1948,06762
1949,13646
1950,14654
1951,15653
1952,16652
1953,69368
1954,06898
1955,69160
1956,06870
1957,06861
1958,49992
1959,13655
1960,79565
1961,06915
1962,06906
1963,17660
1964,18669
1965,79060
1966,06960
1967,11666
1968,06942
1969,06933
1970,14672
1971,15671
1972,43394
1973,17679
1974,41594
1975,89960
1976,49794
1977,48894
1978,47994
1979,89564
1980,14681
1981,43295
1982,16689
1983,41495
1984,18687
1985,06159
1986,06140
1987,06131
1988,46995
1989,45095
1990,09265
1991,42296
1992,41396
1993,09968
1994,18696
1995,19695
1996,09661
1997,11693
1998,45996
1999,13691
2000,24707
2001,25706
2002,17346
2003,27704
2004,28703
2005,17319
2006,20701
2007,17391
2008,17382
2009,10074
2010,59108
2011,17445
2012,20677
2013,17427
2014,28712
2015,20370
2016,20271
2017,21719
2018,20073
2019,17463
2020,58109
2021,25724
2022,30577
2023,27722
2024,28721
2025,17599
2026,30171
2027,21728
2028,17562
2029,17553
2030,40675
2031,40576
2032,55300
2033,17607
2034,28730
2035,52600
2036,51700
2037,17661
2038,40873
2039,58000
2040,17724
2041,55201
2042,26741
2043,17797
2044,17788
2045,17779
2046,50701
2047,17751
2048,58901
2049,17733
2050,60475
2051,25751
2052,26750
2053,17887
2054,51502
2055,50602
2056,17850
2057,17841
2058,57902
2059,60574
2060,17904
2061,25760
2062,52303
2063,27768
2064,70979
2065,70870
2066,58703
2067,21764
2068,56903
2069,70474
2070,17094
2071,52204
2072,26778
2073,17067
2074,59504
2075,29775
2076,20774
2077,17021
2078,80473
2079,17003
2080,24789
2081,25788
2082,50305
2083,27786
2084,28785
2085,57605
2086,90571
2087,21782
2088,90373
2089,53005
2090,00075
2091,17265
2092,26796
2093,58406
2094,28794
2095,00570
2096,20792
2097,17201
2098,22790
2099,23799
2100,59117
2101,27345
2102,57317
2103,56417
2104,10489
2105,10380
2106,53717
2107,52817
2108,51917
2109,50017
2110,24815
2111,25814
2112,26813
2113,27812
2114,54518
2115,53618
2116,52718
2117,51818
2118,27462
2119,23816
2120,27534
2121,27525
2122,26822
2123,54419
2124,28820
2125,30180
2126,27570
2127,50819
2128,30883
2129,23825
2130,27624
2131,27615
2132,26831
2133,27697
2134,27688
2135,29838
2136,50710
2137,27651
2138,58910
2139,40684
2140,55111
2141,27705
2142,26840
2143,27787
2144,51511
2145,50611
2146,27750
2147,58811
2148,27732
2149,50584
2150,27804
2151,25850
2152,52312
2153,27858
2154,27868
2155,59612
2156,27840
2157,21854
2158,60583
2159,23852
2160,70285
2161,52213
2162,27976
2163,27967
2164,27958
2165,29865
2166,57713
2167,27921
2168,22862
2169,54013
2170,24879
2171,25878
2172,50314
2173,27057
2174,80789
2175,27039
2176,80581
2177,55814
2178,27002
2179,80284
2180,90085
2181,50215
2182,90887
2183,90788
2184,57515
2185,90580
2186,27110
2187,21881
2188,90283
2189,90184
2190,50116
2191,59216
2192,26895
2193,00688
2194,56516
2195,29892
2196,00381
2197,27291
2198,52916
2199,27273
2200,10795
2201,37335
2202,26903
2203,55427
2204,37308
2205,10290
2206,37380
2207,51827
2208,10993
2209,23906
2210,37434
2211,25913
2212,26912
2213,37407
2214,37498
2215,37489
2216,20918
2217,37461
2218,22916
2219,37443
2220,37524
2221,55229
2222,26921
2223,37597
2224,37588
2225,37579
2226,20927
2227,37551
2228,58929
2229,23924
2230,24932
2231,37605
2232,37696
2233,27939
2234,40099
2235,37669
2236,37650
2237,21935
2238,57920
2239,23933
2240,50395
2241,25940
2242,26949
2243,50098
2244,50999
2245,37759
2246,58721
2247,57821
2248,56921
2249,50494
2250,24950
2251,60196
2252,26958
2253,37867
2254,60899
2255,37849
2256,20954
2257,37821
2258,37812
2259,54022
2260,24969
2261,25968
2262,70997
2263,27966
2264,37948
2265,29964
2266,56723
2267,37911
2268,22961
2269,37993
2270,51124
2271,50224
2272,37056
2273,58424
2274,80699
2275,29973
2276,37010
2277,37001
2278,80293
2279,80194
2280,90995
2281,37155
2282,58325
2283,37137
2284,28983
2285,37119
2286,20981
2287,53825
2288,52925
2289,37173
2290,00895
2291,37245
2292,00697
2293,00598
2294,00499
2295,00390
2296,37290
2297,37281
2298,22998
2299,00994
2300,10605
2301,25003
2302,47316
2303,27001
2304,28000
2305,29009
2306,20008
2307,10902
2308,22006
2309,47343
2310,47424
2311,47415
2312,26011
2313,53438
2314,47488
2315,51638
2316,47460
2317,59838
2318,47442
2319,23014
2320,47514
2321,47505
2322,47596
2323,52439
2324,28028
2325,47569
2326,20026
2327,47541
2328,47532
2329,30504
2330,47604
2331,53230
2332,52330
2333,51430
2334,47668
2335,29036
2336,20035
2337,21034
2338,47622
2339,47613
2340,24040
2341,47785
2342,50007
2343,27047
2344,50809
2345,29045
2346,57731
2347,56831
2348,47712
2349,50304
2350,47884
2351,51232
2352,47866
2353,47857
2354,47848
2355,57632
2356,60501
2357,21052
2358,60303
2359,60204
2360,70005
2361,70906
2362,70807
2363,47947
2364,28064
2365,47929
2366,47910
2367,70302
2368,22060
2369,47983
2370,50134
2371,59234
2372,26075
2373,47037
2374,80509
2375,47019
2376,47000
2377,47091
2378,47082
2379,80004
2380,90805
2381,25085
2382,90607
2383,56435
2384,55535
2385,90300
2386,47190
2387,52835
2388,51935
2389,47163
2390,24095
2391,25094
2392,47226
2393,27092
2394,28091
2395,47299
2396,52736
2397,00002
2398,47262
2399,47253
2400,24103
2401,55247
2402,10317
2403,57397
2404,57388
2405,57379
2406,50747
2407,57351
2408,57342
2409,57333
2410,57414
2411,25111
2412,26110
2413,20118
2414,20019
2415,50648
2416,57450
2417,21115
2418,20613
2419,23113
2420,57504
2421,30216
2422,26129
2423,27128
2424,57568
2425,57559
2426,20125
2427,57849
2428,57522
2429,57513
2430,24130
2431,25139
2432,57676
2433,57667
2434,59540
2435,57649
2436,20134
2437,56840
2438,22132
2439,54040
2440,57784
2441,25148
2442,26147
2443,59441
2444,57748
2445,57739
2446,57720
2447,55841
2448,22141
2449,50214
2450,24158
2451,57865
2452,57856
2453,60718
2454,60619
2455,60510
2456,57810
2457,60312
2458,22150
2459,60114
2460,57964
2461,57955
2462,57946
2463,70618
2464,70519
2465,55643
2466,57900
2467,57991
2468,70113
2469,51043
2470,57054
2471,58244
2472,80617
2473,27173
2474,57018
2475,29171
2476,53744
2477,57081
2478,22178
2479,80914
2480,24185
2481,57245
2482,26183
2483,57117
2484,90319
2485,53645
2486,57180
2487,51845
2488,90913
2489,59045
2490,24194
2491,57225
2492,26192
2493,00318
2494,57298
2495,29199
2496,00011
2497,00912
2498,00813
2499,00714
2500,55157
2501,67305
2502,67396
2503,10128
2504,51557
2505,50657
2506,59757
2507,10722
2508,67332
2509,10524
2510,24211
2511,25210
2512,52358
2513,67477
2514,67468
2515,20820
